story_num	sentence_num	sentence	word_num_in_sentence	word_num_in_story
6	2	water	13	26
6	2	snail.	14	27
6	3	Abby	1	28
6	3	said	2	29
6	3	that	3	30
6	3	he	4	31
6	3	would	5	32
6	3	grow	6	33
6	3	and	7	34
6	3	then	8	35
6	3	pulled	9	36
6	3	her	10	37
6	3	pajama	11	38
6	3	bottoms	12	39
6	3	up	13	40
6	3	again	14	41
6	3	before	15	42
6	3	she	16	43
6	3	got	17	44
6	3	into	18	45
6	3	bed,	19	46
6	3	for	20	47
6	3	they	21	48
6	3	were	22	49
6	3	always	23	50
6	3	falling	24	51
6	3	down.	25	52
6	4	Usually,	1	53
6	4	Abby's	2	54
6	4	mom	3	55
6	4	got	4	56
6	4	up	5	57
6	4	at	6	58
6	4	the	7	59
6	4	crack	8	60
6	4	of	9	61
6	4	dawn,	10	62
6	4	but	11	63
6	4	it	12	64
6	4	was	13	65
6	4	Abby	14	66
6	4	who	15	67
6	4	jumped	16	68
6	4	out	17	69
6	4	of	18	70
6	4	bed	19	71
6	4	first	20	72
6	4	the	21	73
6	4	next	22	74
6	4	morning	23	75
6	4	and	24	76
6	4	switched	25	77
6	4	on	26	78
6	4	the	27	79
6	4	light	28	80
6	4	in	29	81
6	4	her	30	82
6	4	fish	31	83
6	4	tank,	32	84
6	4	which	33	85
6	4	contained	34	86
6	4	three	35	87
6	4	fish.	36	88
6	5	At	1	89
6	5	first,	2	90
6	5	she	3	91
6	5	could	4	92
6	5	see	5	93
6	5	neither	6	94
6	5	hide	7	95
6	5	nor	8	96
6	5	hair	9	97
6	5	of	10	98
6	5	the	11	99
6	5	snail,	12	100
6	5	but	13	101
6	5	then	14	102
6	5	she	15	103
6	5	spotted	16	104
6	5	him.	17	105
6	6	It	1	106
6	6	had	2	107
6	6	taken	3	108
6	6	Abby	4	109
6	6	a	5	110
6	6	while	6	111
6	6	to	7	112
6	6	find	8	113
6	6	Sticky	9	114
6	6	because	10	115
6	6	he	11	116
6	6	was	12	117
6	6	clinging	13	118
6	6	to	14	119
6	6	the	15	120
6	6	glass	16	121
6	6	near	17	122
6	6	the	18	123
6	6	bottom,	19	124
6	6	right	20	125
6	6	next	21	126
6	6	to	22	127
6	6	the	23	128
6	6	gravel.	24	129
6	7	At	1	130
6	7	school	2	131
6	7	that	3	132
6	7	day,	4	133
6	7	Abby,	5	134
6	7	encouraged	6	135
6	7	by	7	136
6	7	her	8	137
6	7	teacher,	9	138
6	7	wrote	10	139
6	7	excitedly	11	140
6	7	about	12	141
6	7	the	13	142
6	7	small	14	143
6	7	and	15	144
6	7	mysterious	16	145
6	7	Mr.	17	146
6	7	Sticky,	18	147
6	7	who	19	148
6	7	you	20	149
6	7	could	21	150
6	7	mistake	22	151
6	7	for	23	152
6	7	a	24	153
6	7	piece	25	154
6	7	of	26	155
6	7	gravel.	27	156
6	8	He	1	157
6	8	seemed	2	158
6	8	an	3	159
6	8	ideal	4	160
6	8	pet	5	161
6	8	for	6	162
6	8	her,	7	163
6	8	some	8	164
6	8	of	9	165
6	8	the	10	166
6	8	girls	11	167
6	8	in	12	168
6	8	her	13	169
6	8	class	14	170
6	8	teased,	15	171
6	8	because	16	172
6	8	Abby	17	173
6	8	was	18	174
6	8	also	19	175
6	8	very	20	176
6	8	small.	21	177
6	9	That	1	178
6	9	evening,	2	179
6	9	Abby	3	180
6	9	turned	4	181
6	9	on	5	182
6	9	the	6	183
6	9	light	7	184
6	9	and	8	185
6	9	found	9	186
6	9	Mr.	10	187
6	9	Sticky	11	188
6	9	clinging	12	189
6	9	to	13	190
6	9	the	14	191
6	9	pond	15	192
6	9	weed	16	193
6	9	and	17	194
6	9	bobbing	18	195
6	9	about	19	196
6	9	in	20	197
6	9	the	21	198
6	9	air	22	199
6	9	bubbles.	23	200
6	10	'That	1	201
6	10	looks	2	202
6	10	fun!'	3	203
6	10	Abby	4	204
6	10	exclaimed.	5	205
6	11	She	1	206
6	11	tried	2	207
6	11	to	3	208
6	11	imagine	4	209
6	11	what	5	210
6	11	it	6	211
6	11	must	7	212
6	11	be	8	213
6	11	like	9	214
6	11	to	10	215
6	11	have	11	216
6	11	to	12	217
6	11	hang	13	218
6	11	on	14	219
6	11	to	15	220
6	11	things	16	221
6	11	all	17	222
6	11	day	18	223
6	11	and	19	224
6	11	decided	20	225
6	11	the	21	226
6	11	answer	22	227
6	11	was	23	228
6	11	that	24	229
6	11	it	25	230
6	11	was	26	231
6	11	probably	27	232
6	11	very	28	233
6	11	tiring.	29	234
6	12	Abby	1	235
6	12	told	2	236
6	12	her	3	237
6	12	mom	4	238
6	12	that	5	239
6	12	she	6	240
6	12	thought	7	241
6	12	Sticky	8	242
6	12	had	9	243
6	12	grown	10	244
6	12	a	11	245
6	12	bit	12	246
6	12	the	13	247
6	12	next	14	248
6	12	day	15	249
6	12	at	16	250
6	12	breakfast.	17	251
6	13	'Just	1	252
6	13	as	2	253
6	13	well	3	254
6	13	if	4	255
6	13	he's	5	256
6	13	going	6	257
6	13	to	7	258
6	13	be	8	259
6	13	gobbled	9	260
6	13	up	10	261
6	13	like	11	262
6	13	that,'	12	263
6	13	her	13	264
6	13	mom	14	265
6	13	responded	15	266
6	13	who	16	267
6	13	was	17	268
6	13	busy	18	269
6	13	preparing	19	270
6	13	breakfast.	20	271
6	14	Abby	1	272
6	14	whined	2	273
6	14	that	3	274
6	14	she	4	275
6	14	didn't	5	276
6	14	want	6	277
6	14	him	7	278
6	14	to	8	279
6	14	get	9	280
6	14	too	10	281
6	14	big	11	282
6	14	or	12	283
6	14	he	13	284
6	14	wouldn't	14	285
6	14	be	15	286
6	14	cute	16	287
6	14	anymore.	17	288
6	15	'Small	1	289
6	15	things,	2	290
6	15	not	3	291
6	15	big	4	292
6	15	things,	5	293
6	15	are	6	294
6	15	cute,	7	295
6	15	right?'	8	296
6	15	she	9	297
6	15	asked,	10	298
6	15	half	11	299
6	15	to	12	300
6	15	herself.	13	301
6	16	The	1	302
6	16	next	2	303
6	16	day	3	304
6	16	in	4	305
6	16	art	5	306
6	16	class,	6	307
6	16	Abby	7	308
6	16	needed	8	309
6	16	two	9	310
6	16	pieces	10	311
6	16	of	11	312
6	16	paper	12	313
6	16	that	13	314
6	16	were	14	315
6	16	very	15	316
6	16	expensive,	16	317
6	16	to	17	318
6	16	draw	18	319
6	16	an	19	320
6	16	elephant,	20	321
6	16	but	21	322
6	16	the	22	323
6	16	teacher	23	324
6	16	didn't	24	325
6	16	mind	25	326
6	16	Abby	26	327
6	16	using	27	328
6	16	the	28	329
6	16	expensive	29	330
6	16	paper	30	331
6	16	because	31	332
6	16	she	32	333
6	16	was	33	334
6	16	pleased	34	335
6	16	with	35	336
6	16	the	36	337
6	16	drawing	37	338
6	16	and	38	339
6	16	wanted	39	340
6	16	it	40	341
6	16	on	41	342
6	16	the	42	343
6	16	wall.	43	344
6	17	The	1	345
6	17	teacher,	2	346
6	17	who	3	347
6	17	was	4	348
6	17	always	5	349
6	17	very	6	350
6	17	encouraging,	7	351
6	17	remarked	8	352
6	17	that	9	353
6	17	the	10	354
6	17	drawing	11	355
6	17	Abby	12	356
6	17	had	13	357
6	17	made	14	358
6	17	was	15	359
6	17	very	16	360
6	17	creative	17	361
6	17	and	18	362
6	17	beamed	19	363
6	17	at	20	364
6	17	Abby,	21	365
6	17	giving	22	366
6	17	her	23	367
6	17	the	24	368
6	17	seal	25	369
6	17	of	26	370
6	17	approval.	27	371
6	18	Back	1	372
6	18	at	2	373
6	18	home,	3	374
6	18	Mom,	4	375
6	18	convinced	5	376
6	18	by	6	377
6	18	Abby	7	378
6	18	to	8	379
6	18	clean	9	380
6	18	out	10	381
6	18	the	11	382
6	18	tank,	12	383
6	18	was	13	384
6	18	cleaning	14	385
6	18	with	15	386
6	18	a	16	387
6	18	special	17	388
6	18	vacuum,	18	389
6	18	or	19	390
6	18	'hoover'.	20	391
6	19	'Where's	1	392
6	19	Mr.	2	393
6	19	Sticky?'	3	394
6	19	Abby	4	395
6	19	asked	5	396
6	19	first	6	397
6	19	thing	7	398
6	19	when	8	399
6	19	she	9	400
6	19	came	10	401
6	19	home	11	402
6	19	from	12	403
6	19	school.	13	404
6	20	'On	1	405
6	20	the	2	406
6	20	side,'	3	407
6	20	Mom	4	408
6	20	replied.	5	409
6	21	And	1	410
6	21	then	2	411
6	21	she	3	412
6	21	added,	4	413
6	21	'Don't	5	414
6	21	worry.	6	415
6	22	I	1	416
6	22	went	2	417
6	22	extra	3	418
6	22	slowly	4	419
6	22	since	5	420
6	22	it's	6	421
6	22	better	7	422
6	22	to	8	423
6	22	be	9	424
6	22	safe	10	425
6	22	than	11	426
6	22	sorry.'	12	427
6	23	Abby	1	428
6	23	looked	2	429
6	23	on	3	430
6	23	all	4	431
6	23	sides	5	432
6	23	of	6	433
6	23	the	7	434
6	23	tank,	8	435
6	23	but	9	436
6	23	there	10	437
6	23	was	11	438
6	23	no	12	439
6	23	sign	13	440
6	23	of	14	441
6	23	the	15	442
6	23	water	16	443
6	23	snail	17	444
6	23	that	18	445
6	23	she	19	446
6	23	had	20	447
6	23	discovered	21	448
6	23	a	22	449
6	23	couple	23	450
6	23	of	24	451
6	23	days	25	452
6	23	ago.	26	453
6	24	She	1	454
6	24	was	2	455
6	24	very	3	456
6	24	sad.	4	457
6	25	Her	1	458
6	25	mom	2	459
6	25	said	3	460
6	25	to	4	461
6	25	wait	5	462
6	25	a	6	463
6	25	few	7	464
6	25	hours	8	465
6	25	until	9	466
6	25	the	10	467
6	25	water	11	468
6	25	clears	12	469
6	25	to	13	470
6	25	take	14	471
6	25	another	15	472
6	25	careful	16	473
6	25	look.	17	474
6	26	That	1	475
6	26	evening,	2	476
6	26	Abby	3	477
6	26	went	4	478
6	26	up	5	479
6	26	to	6	480
6	26	her	7	481
6	26	bedroom	8	482
6	26	to	9	483
6	26	check	10	484
6	26	the	11	485
6	26	tank	12	486
6	26	again.	13	487
6	27	The	1	488
6	27	water	2	489
6	27	had	3	490
6	27	settled	4	491
6	27	and	5	492
6	27	looked	6	493
6	27	clear,	7	494
6	27	but	8	495
6	27	Abby	9	496
6	27	could	10	497
6	27	not	11	498
6	27	see	12	499
6	27	Mr.	13	500
6	27	Sticky.	14	501
6	28	Abby	1	502
6	28	kneeled	2	503
6	28	down	3	504
6	28	to	4	505
6	28	have	5	506
6	28	another	6	507
6	28	look	7	508
6	28	in	8	509
6	28	the	9	510
6	28	tank	10	511
6	28	that	11	512
6	28	her	12	513
6	28	mom	13	514
6	28	had	14	515
6	28	cleared	15	516
6	28	so	16	517
6	28	thoroughly,	17	518
6	28	but	18	519
6	28	Mr.	19	520
6	28	Sticky	20	521
6	28	was	21	522
6	28	still	22	523
6	28	nowhere	23	524
6	28	to	24	525
6	28	be	25	526
6	28	found.	26	527
6	29	Abby	1	528
6	29	was	2	529
6	29	a	3	530
6	29	bundle	4	531
6	29	of	5	532
6	29	nerves	6	533
6	29	as	7	534
6	29	she	8	535
6	29	descended	9	536
6	29	the	10	537
6	29	stairs.	11	538
6	30	In	1	539
6	30	the	2	540
6	30	study,	3	541
6	30	surrounded	4	542
6	30	by	5	543
6	30	books	6	544
6	30	and	7	545
6	30	papers,	8	546
6	30	her	9	547
6	30	mom	10	548
6	30	was	11	549
6	30	working	12	550
6	30	and	13	551
6	30	she	14	552
6	30	looked	15	553
6	30	impatient	16	554
6	30	when	17	555
6	30	she	18	556
6	30	saw	19	557
6	30	Abby	20	558
6	30	in	21	559
6	30	the	22	560
6	30	doorway	23	561
6	30	and	24	562
6	30	even	25	563
6	30	more	26	564
6	30	worried	27	565
6	30	when	28	566
6	30	she	29	567
6	30	heard	30	568
6	30	the	31	569
6	30	bad	32	570
6	30	news.	33	571
6	31	'He'll	1	572
6	31	turn	2	573
6	31	up,'	3	574
6	31	Mom	4	575
6	31	said,	5	576
6	31	and	6	577
6	31	that	7	578
6	31	was	8	579
6	31	that.	9	580
6	32	Then,	1	581
6	32	to	2	582
6	32	add	3	583
6	32	fuel	4	584
6	32	to	5	585
6	32	the	6	586
6	32	flames,	7	587
6	32	she	8	588
6	32	raised	9	589
6	32	her	10	590
6	32	tone	11	591
6	32	of	12	592
6	32	voice	13	593
6	32	and	14	594
6	32	said	15	595
6	32	dismissively,	16	596
6	32	'For	17	597
6	32	the	18	598
6	32	time	19	599
6	32	being,	20	600
6	32	go	21	601
6	32	to	22	602
6	32	bed,	23	603
6	32	Abby.	24	604
6	33	I've	1	605
6	33	got	2	606
6	33	masses	3	607
6	33	of	4	608
6	33	work	5	609
6	33	to	6	610
6	33	catch	7	611
6	33	up	8	612
6	33	on.'	9	613
6	34	Abby	1	614
6	34	had	2	615
6	34	a	3	616
6	34	quick	4	617
6	34	temper	5	618
6	34	and	6	619
6	34	she	7	620
6	34	was	8	621
6	34	angry	9	622
6	34	as	10	623
6	34	hell.	11	624
6	35	'You've	1	625
6	35	hoovered	2	626
6	35	him	3	627
6	35	up,	4	628
6	35	haven't	5	629
6	35	you?'	6	630
6	35	she	7	631
6	35	said	8	632
6	35	accusingly.	9	633
6	36	Abby's	1	634
6	36	mom	2	635
6	36	denied	3	636
6	36	Abby's	4	637
6	36	version	5	638
6	36	of	6	639
6	36	the	7	640
6	36	story	8	641
6	36	was	9	642
6	36	true	10	643
6	36	and	11	644
6	36	said	12	645
6	36	that	13	646
6	36	she	14	647
6	36	was	15	648
6	36	careful,	16	649
6	36	but	17	650
6	36	because	18	651
6	36	Mr.	19	652
6	36	Sticky	20	653
6	36	was	21	654
6	36	so	22	655
6	36	small	23	656
6	36	he	24	657
6	36	was	25	658
6	36	hard	26	659
6	36	to	27	660
6	36	see.	28	661
6	37	'What's	1	662
6	37	wrong	2	663
6	37	with	3	664
6	37	being	4	665
6	37	small?'	5	666
6	38	'Nothing	1	667
6	38	at	2	668
6	38	all,	3	669
6	38	but	4	670
6	38	it	5	671
6	38	makes	6	672
6	38	things	7	673
6	38	hard	8	674
6	38	to	9	675
6	38	find.'	10	676
6	39	'Or	1	677
6	39	notice,'	2	678
6	39	Abby	3	679
6	39	said,	4	680
6	39	suddenly	5	681
6	39	feeling	6	682
6	39	like	7	683
6	39	the	8	684
6	39	small,	9	685
6	39	overlooked	10	686
6	39	Mr.	11	687
6	39	Sticky	12	688
6	39	herself	13	689
6	39	and	14	690
6	39	storming	15	691
6	39	from	16	692
6	39	the	17	693
6	39	room.	18	694
6	40	The	1	695
6	40	door	2	696
6	40	to	3	697
6	40	the	4	698
6	40	bedroom	5	699
6	40	opened	6	700
6	40	a	7	701
6	40	few	8	702
6	40	minutes	9	703
6	40	later	10	704
6	40	and	11	705
6	40	Mom's	12	706
6	40	face	13	707
6	40	appeared.	14	708
6	41	She	1	709
6	41	was	2	710
6	41	there	3	711
6	41	to	4	712
6	41	try	5	713
6	41	to	6	714
6	41	make	7	715
6	41	up	8	716
6	41	for	9	717
6	41	having	10	718
6	41	been	11	719
6	41	insensitive	12	720
6	41	earlier.	13	721
6	42	She	1	722
6	42	had	2	723
6	42	put	3	724
6	42	her	4	725
6	42	work	5	726
6	42	on	6	727
6	42	the	7	728
6	42	back	8	729
6	42	burner	9	730
6	42	and	10	731
6	42	occupied	11	732
6	42	herself	12	733
6	42	with	13	734
6	42	Sticky.	14	735
6	43	Abby,	1	736
6	43	who	2	737
6	43	was	3	738
6	43	breathing	4	739
6	43	fire	5	740
6	43	all	6	741
6	43	on	7	742
6	43	account	8	743
6	43	of	9	744
6	43	the	10	745
6	43	little	11	746
6	43	snail,	12	747
6	43	tried	13	748
6	43	to	14	749
6	43	ignore	15	750
6	43	her,	16	751
6	43	but	17	752
6	43	it	18	753
6	43	was	19	754
6	43	hard	20	755
6	43	when	21	756
6	43	Mom	22	757
6	43	walked	23	758
6	43	over	24	759
6	43	to	25	760
6	43	the	26	761
6	43	bed	27	762
6	43	and	28	763
6	43	sat	29	764
6	43	next	30	765
6	43	to	31	766
6	43	her.	32	767
6	44	Mom,	1	768
6	44	who	2	769
6	44	Abby	3	770
6	44	still	4	771
6	44	strained	5	772
6	44	to	6	773
6	44	remain	7	774
6	44	upset	8	775
6	44	with,	9	776
6	44	had	10	777
6	44	gone	11	778
6	44	out	12	779
6	44	to	13	780
6	44	find	14	781
6	44	her	15	782
6	44	glasses	16	783
6	44	in	17	784
6	44	order	18	785
6	44	to	19	786
6	44	search	20	787
6	44	for	21	788
6	44	Sticky	22	789
6	44	more	23	790
6	44	effectively.	24	791
6	45	'This	1	792
6	45	is	2	793
6	45	my	3	794
6	45	new	4	795
6	45	and	5	796
6	45	extra	6	797
6	45	powerful	7	798
6	45	pair	8	799
6	45	I	9	800
6	45	have	10	801
6	45	for	11	802
6	45	important	12	803
6	45	occasions	13	804
6	45	like	14	805
6	45	snail	15	806
6	45	hunting,'	16	807
6	45	she	17	808
6	45	said.	18	809
6	46	She	1	810
6	46	smiled	2	811
6	46	at	3	812
6	46	Abby,	4	813
6	46	trying	5	814
6	46	to	6	815
6	46	butter	7	816
6	46	her	8	817
6	46	up,	9	818
6	46	but	10	819
6	46	Abby	11	820
6	46	didn't	12	821
6	46	smile	13	822
6	46	back.	14	823
6	47	Abby	1	824
6	47	believed	2	825
6	47	her	3	826
6	47	mom's	4	827
6	47	idea	5	828
6	47	would	6	829
6	47	not	7	830
6	47	succeed,	8	831
6	47	but	9	832
6	47	then	10	833
6	47	she	11	834
6	47	had	12	835
6	47	an	13	836
6	47	idea	14	837
6	47	of	15	838
6	47	her	16	839
6	47	own.	17	840
6	48	'I've	1	841
6	48	got	2	842
6	48	a	3	843
6	48	magnifying	4	844
6	48	glass,'	5	845
6	48	Abby	6	846
6	48	suddenly	7	847
6	48	remembered	8	848
6	48	and	9	849
6	48	rushed	10	850
6	48	off	11	851
6	48	to	12	852
6	48	find	13	853
6	48	it.	14	854
6	49	On	1	855
6	49	the	2	856
6	49	floor	3	857
6	49	beside	4	858
6	49	each	5	859
6	49	other	6	860
6	49	they	7	861
6	49	sat,	8	862
6	49	shuffling	9	863
6	49	around	10	864
6	49	the	11	865
6	49	tank,	12	866
6	49	looking	13	867
6	49	all	14	868
6	49	over	15	869
6	49	the	16	870
6	49	place	17	871
6	49	and	18	872
6	49	peering	19	873
6	49	into	20	874
6	49	the	21	875
6	49	corners	22	876
6	49	among	23	877
6	49	the	24	878
6	49	big	25	879
6	49	pebbles	26	880
6	49	and	27	881
6	49	the	28	882
6	49	pond	29	883
6	49	weed.	30	884
6	50	Abby	1	885
6	50	tried	2	886
6	50	to	3	887
6	50	imagine,	4	888
6	50	if	5	889
6	50	she	6	890
6	50	were	7	891
6	50	Sticky,	8	892
6	50	a	9	893
6	50	little	10	894
6	50	water	11	895
6	50	snail,	12	896
6	50	where	13	897
6	50	would	14	898
6	50	she	15	899
6	50	hide	16	900
6	50	out?	17	901
6	51	At	1	902
6	51	one	2	903
6	51	point	3	904
6	51	she	4	905
6	51	thought	5	906
6	51	she	6	907
6	51	saw	7	908
6	51	him,	8	909
6	51	but	9	910
6	51	it	10	911
6	51	wasn't	11	912
6	51	the	12	913
6	51	water	13	914
6	51	snail.	14	915
6	52	It	1	916
6	52	was	2	917
6	52	a	3	918
6	52	large	4	919
6	52	speck	5	920
6	52	of	6	921
6	52	dust	7	922
6	52	that	8	923
6	52	was	9	924
6	52	deceptively	10	925
6	52	bobbing	11	926
6	52	around	12	927
6	52	in	13	928
6	52	the	14	929
6	52	water	15	930
6	52	like	16	931
6	52	a	17	932
6	52	live	18	933
6	52	animal.	19	934
6	53	They	1	935
6	53	were	2	936
6	53	ready	3	937
6	53	to	4	938
6	53	call	5	939
6	53	it	6	940
6	53	quits,	7	941
6	53	when	8	942
6	53	suddenly	9	943
6	53	Mom	10	944
6	53	cried,	11	945
6	53	'Ah	12	946
6	53	ha!'	13	947
6	54	Tucked	1	948
6	54	in	2	949
6	54	a	3	950
6	54	curve	4	951
6	54	of	5	952
6	54	the	6	953
6	54	archway,	7	954
6	54	perfectly	8	955
6	54	hidden	9	956
6	54	against	10	957
6	54	a	11	958
6	54	pitch	12	959
6	54	dark	13	960
6	54	stone,	14	961
6	54	sat	15	962
6	54	Mr.	16	963
6	54	Sticky,	17	964
6	54	safe	18	965
6	54	and	19	966
6	54	sound.	20	967
6	55	'You,	1	968
6	55	I	2	969
6	55	can	3	970
6	55	always	4	971
6	55	count	5	972
6	55	on,'	6	973
6	55	Abby	7	974
6	55	said	8	975
6	55	to	9	976
6	55	her	10	977
6	55	mom,	11	978
6	55	with	12	979
6	55	relief.	13	980
6	56	Then	1	981
6	56	she	2	982
6	56	noticed	3	983
6	56	another	4	984
6	56	water	5	985
6	56	snail	6	986
6	56	was	7	987
6	56	right	8	988
6	56	next	9	989
6	56	to	10	990
6	56	Sticky	11	991
6	56	and	12	992
6	56	asked	13	993
6	56	where	14	994
6	56	this	15	995
6	56	new	16	996
6	56	addition	17	997
6	56	to	18	998
6	56	the	19	999
6	56	family	20	1000
6	56	could	21	1001
6	56	have	22	1002
6	56	come	23	1003
6	56	from.	24	1004
6	57	'I'm	1	1005
6	57	beginning	2	1006
6	57	to	3	1007
6	57	suspect	4	1008
6	57	the	5	1009
6	57	pond	6	1010
6	57	weed	7	1011
6	57	is	8	1012
6	57	guilty,	9	1013
6	57	don't	10	1014
6	57	you	11	1015
6	57	think?'	12	1016
6	57	replied	13	1017
6	57	Mom.	14	1018
6	58	They	1	1019
6	58	both	2	1020
6	58	laughed	3	1021
6	58	and	4	1022
6	58	climbed	5	1023
6	58	into	6	1024
6	58	Abby's	7	1025
6	58	bed	8	1026
6	58	together	9	1027
6	58	and,	10	1028
6	58	though	11	1029
6	58	it	12	1030
6	58	was	13	1031
6	58	cozy,	14	1032
6	58	it	15	1033
6	58	was	16	1034
6	58	a	17	1035
6	58	bit	18	1036
6	58	of	19	1037
6	58	a	20	1038
6	58	squeeze.	21	1039
6	59	'Budge	1	1040
6	59	up,'	2	1041
6	59	Mom	3	1042
6	59	said,	4	1043
6	59	giving	5	1044
6	59	Abby	6	1045
6	59	a	7	1046
6	59	push	8	1047
6	59	with	9	1048
6	59	her	10	1049
6	59	bottom.	11	1050
6	60	'I	1	1051
6	60	can't	2	1052
6	60	because	3	1053
6	60	I'm	4	1054
6	60	already	5	1055
6	60	on	6	1056
6	60	the	7	1057
6	60	edge.'	8	1058
6	61	'Good	1	1059
6	61	heavens,	2	1060
6	61	you've	3	1061
6	61	grown	4	1062
6	61	then.	5	1063
6	62	When	1	1064
6	62	did	2	1065
6	62	that	3	1066
6	62	happen?	4	1067
6	63	You	1	1068
6	63	could've	2	1069
6	63	put	3	1070
6	63	an	4	1071
6	63	elephant	5	1072
6	63	in	6	1073
6	63	here	7	1074
6	63	last	8	1075
6	63	time	9	1076
6	63	we	10	1077
6	63	did	11	1078
6	63	this.	12	1079
6	64	Before	1	1080
6	64	I	2	1081
6	64	know	3	1082
6	64	it,	4	1083
6	64	you'll	5	1084
6	64	be	6	1085
6	64	all	7	1086
6	64	grown	8	1087
6	64	up.'	9	1088
6	65	On	1	1089
6	65	her	2	1090
6	65	mom's	3	1091
6	65	chest	4	1092
6	65	Abby	5	1093
6	65	then	6	1094
6	65	put	7	1095
6	65	her	8	1096
6	65	head	9	1097
6	65	and	10	1098
6	65	smiled.	11	1099
7	1	The	1	1
7	1	text	2	2
7	1	message	3	3
7	1	said	4	4
7	1	that	5	5
7	1	Lucy	6	6
7	1	Josephs	7	7
7	1	was	8	8
7	1	a	9	9
7	1	failure.	10	10
7	2	It	1	11
7	2	said	2	12
7	2	she	3	13
7	2	was	4	14
7	2	ugly,	5	15
7	2	had	6	16
7	2	no	7	17
7	2	style	8	18
7	2	and	9	19
7	2	the	10	20
7	2	world	11	21
7	2	hated	12	22
7	2	her.	13	23
7	3	At	1	24
7	3	least	2	25
7	3	that	3	26
7	3	was	4	27
7	3	what	5	28
7	3	it	6	29
7	3	said	7	30
7	3	to	8	31
7	3	Lucy.	9	32
7	4	It	1	33
7	4	said	2	34
7	4	that	3	35
7	4	and	4	36
7	4	a	5	37
7	4	whole	6	38
7	4	lot	7	39
7	4	more	8	40
7	4	that	9	41
7	4	she	10	42
7	4	was	11	43
7	4	struggling	12	44
7	4	to	13	45
7	4	understand.	14	46
7	5	The	1	47
7	5	actual	2	48
7	5	text	3	49
7	5	of	4	50
7	5	the	5	51
7	5	note	6	52
7	5	said	7	53
7	5	that	8	54
7	5	Lucy	9	55
7	5	better	10	56
7	5	not	11	57
7	5	show	12	58
7	5	up	13	59
7	5	at	14	60
7	5	the	15	61
7	5	party	16	62
7	5	tonight,	17	63
7	5	because	18	64
7	5	it	19	65
7	5	was	20	66
7	5	going	21	67
7	5	to	22	68
7	5	be	23	69
7	5	bad	24	70
7	5	enough	25	71
7	5	already!	26	72
7	6	Lucy,	1	73
7	6	who	2	74
7	6	had	3	75
7	6	started	4	76
7	6	receiving	5	77
7	6	these	6	78
7	6	messages	7	79
7	6	a	8	80
7	6	few	9	81
7	6	weeks	10	82
7	6	ago,	11	83
7	6	tapped	12	84
7	6	the	13	85
7	6	mobile	14	86
7	6	screen	15	87
7	6	to	16	88
7	6	make	17	89
7	6	the	18	90
7	6	message	19	91
7	6	disappear	20	92
7	6	from	21	93
7	6	view.	22	94
7	7	She	1	95
7	7	only	2	96
7	7	wished	3	97
7	7	it	4	98
7	7	was	5	99
7	7	as	6	100
7	7	easy	7	101
7	7	to	8	102
7	7	tap	9	103
7	7	her	10	104
7	7	heart	11	105
7	7	and	12	106
7	7	erase	13	107
7	7	the	14	108
7	7	trace	15	109
7	7	the	16	110
7	7	message	17	111
7	7	had	18	112
7	7	left	19	113
7	7	there.	20	114
7	8	'Was	1	115
7	8	that	2	116
7	8	another	3	117
7	8	one	4	118
7	8	of	5	119
7	8	those	6	120
7	8	messages?'	7	121
7	8	her	8	122
7	8	mom	9	123
7	8	asked,	10	124
7	8	who	11	125
7	8	was	12	126
7	8	driving	13	127
7	8	the	14	128
7	8	car.	15	129
7	9	Lucy	1	130
7	9	confirmed	2	131
7	9	her	3	132
7	9	mother's	4	133
7	9	suspicion	5	134
7	9	was	6	135
7	9	founded	7	136
7	9	as	8	137
7	9	she	9	138
7	9	answered	10	139
7	9	dejectedly,	11	140
7	9	'I'm	12	141
7	9	sorry	13	142
7	9	to	14	143
7	9	say	15	144
7	9	it	16	145
7	9	was.'	17	146
7	10	'Haven't	1	147
7	10	you	2	148
7	10	reported	3	149
7	10	it	4	150
7	10	yet?'	5	151
7	10	asked	6	152
7	10	Jill,	7	153
7	10	Lucy's	8	154
7	10	older	9	155
7	10	sister	10	156
7	10	who	11	157
7	10	was	12	158
7	10	sitting	13	159
7	10	in	14	160
7	10	the	15	161
7	10	passenger	16	162
7	10	seat.	17	163
7	11	'Yes,'	1	164
7	11	Lucy	2	165
7	11	replied,	3	166
7	11	lying	4	167
7	11	through	5	168
7	11	her	6	169
7	11	teeth.	7	170
7	12	That	1	171
7	12	Lucy	2	172
7	12	should	3	173
7	12	not	4	174
7	12	let	5	175
7	12	the	6	176
7	12	messages	7	177
7	12	get	8	178
7	12	to	9	179
7	12	her	10	180
7	12	and	11	181
7	12	that	12	182
7	12	the	13	183
7	12	sender	14	184
7	12	was	15	185
7	12	only	16	186
7	12	jealous	17	187
7	12	were	18	188
7	12	Lucy's	19	189
7	12	mom's	20	190
7	12	arguments,	21	191
7	12	in	22	192
7	12	an	23	193
7	12	effort	24	194
7	12	to	25	195
7	12	comfort	26	196
7	12	her	27	197
7	12	daughter.	28	198
7	13	Lucy's	1	199
7	13	mom	2	200
7	13	suddenly	3	201
7	13	felt	4	202
7	13	guilty,	5	203
7	13	for	6	204
7	13	she	7	205
7	13	had	8	206
7	13	been	9	207
7	13	the	10	208
7	13	one	11	209
7	13	to	12	210
